isBot,botKind,detectedRules,browserDetails.userAgent,browserDetails.platform,browserDetails.language,browserDetails.cookiesEnabled,browserDetails.doNotTrack,browserDetails.screenResolution,browserDetails.colorDepth,browserDetails.plugins,browserDetails.timezone,browserDetails.webdriver,browserDetails.languages,browserDetails.productSub,browserDetails.maxTouchPoints,browserDetails.process,browserDetails.android,browserDetails.browserKind,browserDetails.browserEngineKind,browserDetails.mimeTypesConsistent,browserDetails.evalLength,browserDetails.webGL.vendor,browserDetails.webGL.renderer,browserDetails.windowExternal.present,browserDetails.windowExternal.properties,detectionTime,detectorsResults.appVersion.bot,detectorsResults.name.bot,detectorsResults.rules.bot,detectorsResults.distinctiveProperties.bot,detectorsResults.documentElementKeys.bot,detectorsResults.errorTrace.bot,detectorsResults.evalLength.bot,detectorsResults.functionBind.bot,detectorsResults.languageInconsistency.bot,detectorsResults.mimeTypesConsistence.bot,detectorsResults.notificationPermission.bot,detectorsResults.pluginsArray.bot,detectorsResults.pluginsInconsistency.bot,detectorsResults.process.bot,detectorsResults.productSub.bot,detectorsResults.rtt.bot,detectorsResults.userAgent.bot,detectorsResults.webDriver.bot,detectorsResults.webGL.bot,detectorsResults.windowExternal.bot,detectorsResults.windowSize.bot,appVersion.value,appVersion.state,userAgent.value,userAgent.state,webDriver.value,webDriver.state,languages.value,languages.state,productSub.value,productSub.state,pluginsArray.value,pluginsArray.state,pluginsLength.value,pluginsLength.state,windowSize.value.outerWidth,windowSize.value.outerHeight,windowSize.value.innerWidth,windowSize.value.innerHeight,windowSize.state,documentFocus.value,documentFocus.state,rtt.value,rtt.state,errorTrace.value,errorTrace.state,documentElementKeys.value,documentElementKeys.state,functionBind.value,functionBind.state,distinctiveProps.value.awesomium,distinctiveProps.value.cef,distinctiveProps.value.phantom,distinctiveProps.value.selenium,distinctiveProps.value.webdriver,distinctiveProps.value.domAutomation,distinctiveProps.state,notificationPermissions.value,notificationPermissions.state
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:13:33:25 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1408,772,1376,615,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:142:13)     at detectBot (http://127.0.0.1:5500/index.js:123:33)     at http://127.0.0.1:5500/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:13:33:40 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1408,772,1376,615,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:142:13)     at detectBot (http://127.0.0.1:5500/index.js:123:33)     at http://127.0.0.1:5500/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:13:33:40 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1408,772,1376,615,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:142:13)     at detectBot (http://127.0.0.1:5500/index.js:123:33)     at http://127.0.0.1:5500/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:13:33:41 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1408,772,1376,615,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:142:13)     at detectBot (http://127.0.0.1:5500/index.js:123:33)     at http://127.0.0.1:5500/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1384x617",24,"[""gvXToc1"",""Web PDF Display"",""j89Hiwg3"",""JavaScript portable-document-format Display""]","Asia/Calcutta",false,"[""en-GB""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:15:44:06 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB""]","Success","20030107","Success","[""gvXToc1"",""Web PDF Display"",""j89Hiwg3"",""JavaScript portable-document-format Display""]","Success",4,"Success",1384,617,1376,615,"Success",true,"Success",,"Failure","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:15:51:16 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1408,772,1376,615,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:143:19)     at detectBot (http://127.0.0.1:5500/index.js:124:35)     at http://127.0.0.1:5500/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:15:52:53 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1536,837,1536,716,"Success",true,"Success",50,"Success","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:143:19)     at detectBot (http://127.0.0.1:5500/index.js:124:35)     at http://127.0.0.1:5500/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:15:55:13 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1536,837,982,722,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://127.0.0.1:5500/index.js:143:19)     at detectBot (http://127.0.0.1:5500/index.js:124:35)     at http://127.0.0.1:5500/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:18:35:46 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1411,775,1379,618,"Success",false,"Success",,"Failure","Error     at getErrorTrace (http://localhost:3000/index.js:143:19)     at detectBot (http://localhost:3000/index.js:124:35)     at http://localhost:3000/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:18:35:56 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1536,837,1536,722,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://localhost:3000/index.js:143:19)     at detectBot (http://localhost:3000/index.js:124:35)     at http://localhost:3000/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:18:36:40 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1536,837,982,722,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://localhost:3000/index.js:143:19)     at detectBot (http://localhost:3000/index.js:124:35)     at http://localhost:3000/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[28/Aug/2024:18:36:40 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1536,837,982,722,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://localhost:3000/index.js:143:19)     at detectBot (http://localhost:3000/index.js:124:35)     at http://localhost:3000/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[29/Aug/2024:15:44:07 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",1536,837,1536,722,"Success",true,"Success",,"Failure","Error     at getErrorTrace (http://localhost:3000/index.js:143:19)     at detectBot (http://localhost:3000/index.js:124:35)     at http://localhost:3000/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-GB",true,,"1536x864",24,"[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Asia/Calcutta",false,"[""en-GB"",""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[29/Aug/2024:15:44:09 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-GB"",""en-US"",""en""]","Success","20030107","Success","[""Chrome PDF Plugin"",""Chrome PDF Viewer""]","Success",2,"Success",0,0,1504,684,"Success",false,"Success",,"Failure","Error     at getErrorTrace (http://localhost:3000/index.js:143:19)     at detectBot (http://localhost:3000/index.js:124:35)     at http://localhost:3000/index.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1920x1005",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[30/Aug/2024:09:32:33 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",0,0,1912,845,"Success",false,"Success",100,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1920x1005",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[30/Aug/2024:13:31:03 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",988,970,980,845,"Success",true,"Success",0,"Success","Error     at getErrorTrace (https://botd.cs14research.in/index.js:142:13)     at detectBot (https://botd.cs14research.in/index.js:123:33)     at https://botd.cs14research.in/index.js:231:21","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en"",""te"",""hi""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[31/Aug/2024:10:57:06 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en"",""te"",""hi""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1536,837,1536,750,"Success",true,"Success",50,"Success","Error     at getErrorTrace (http://localhost:5000/script.js:143:19)     at detectBot (http://localhost:5000/script.js:124:35)     at http://localhost:5000/script.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en"",""te"",""hi""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[31/Aug/2024:10:58:41 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en"",""te"",""hi""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1536,837,751,750,"Success",true,"Success",50,"Success","Error     at getErrorTrace (http://localhost:5000/script.js:143:19)     at detectBot (http://localhost:5000/script.js:124:35)     at http://localhost:5000/script.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
false,,"[]","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Linux x86_64","en-US",true,,"1536x864",24,"[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Asia/Calcutta",false,"[""en-US"",""en"",""te"",""hi""]","20030107",0,,false,"Chrome","WebKit",false,33,"WebKit","WebKit WebGL",true,"[]","[31/Aug/2024:10:58:41 +0000]",false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36","Success",false,"Success","[""en-US"",""en"",""te"",""hi""]","Success","20030107","Success","[""PDF Viewer"",""Chrome PDF Viewer"",""Chromium PDF Viewer"",""Microsoft Edge PDF Viewer"",""WebKit built-in PDF""]","Success",5,"Success",1536,837,751,750,"Success",true,"Success",50,"Success","Error     at getErrorTrace (http://localhost:5000/script.js:143:19)     at detectBot (http://localhost:5000/script.js:124:35)     at http://localhost:5000/script.js:232:25","Success","[]","Success","function bind() { [native code] }","Success",false,false,false,false,false,false,"Success","default","Success"
